targetname,datetime_str,datetime_jd,H,G,solar_presence,flags,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,V,surfbright,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,theta_asp
3200 Phaethon (1983 TB),2011-Sep-18 07:24:50.499,2455822.808917813,14.6,0.15,,,75.3234,37.4043,75.52857,37.41951,4.81299,12.0628,,,,,-359516.0,127624.1,308.035,,999,,19.17,6.99,95.37,0.0002,347966.1,*,0.004227,,,,,82.37,0.0,,,52.5161,12.4733,2.375094915149,-2.7646674,2.03856345635509,-28.4960711,16.954215,7.01282,28.99106,96.6572,/L,24.8526,22.4,71.5,58.4912,262.282,286.335,-10.71416,Aur,66.182429,78.1664435,14.5746516,,,167.784075,-2.858086,,0.0,0.006,0.005,0.007,0.004,21.425,0.0,0.008,6.2924,5e-07,0.01,0.03,4.2e-05,183.0722,,24.8519,65.199,13.8525,77.85457559013916
3200 Phaethon (1983 TB),2013-Feb-23 07:24:50.499,2456346.808917813,14.6,0.15,,,25.46875,22.05801,25.65117,22.12458,39.48367,2.903864,,,,,173726.5,114690.4,55.847,,999,,19.7,6.88,96.803,0.0001,207371.4,*,0.003131,,,,,241.7,0.0,,,52.5754,12.4545,2.374285921136,-2.8016956,2.75262677292771,20.2460768,22.892899,7.03195,29.86431,57.6032,/T,20.6038,93.8,93.1,101.7919,61.661,268.356,7.33343,Psc,67.185277,31.7980449,10.7228084,,,138.089646,-39.325301,,0.0,0.005,0.004,0.006,0.003,43.228,0.0,0.006,3.0289,4e-07,0.01,0.03,2e-05,183.115,,20.6009,42.0611,11.779,77.82781626332543
3200 Phaethon (1983 TB),2011-Sep-19 07:24:50.499,2455823.808917813,14.6,0.15,,,75.35927,37.48491,75.56476,37.50008,3.761097,12.1052,,,,,-362686.0,129308.2,308.17,,999,,19.15,6.99,95.385,0.0002,351222.6,*,0.004262,,,,,82.13,0.0,,,52.6033,12.4447,2.373474714651,-2.8454309,2.02210110840632,-28.5103855,16.817302,7.04906,28.97436,97.5618,/L,24.8115,15.5,62.5,57.6278,262.044,286.228,-10.79946,Aur,66.18242,78.2045196,14.6518577,,,167.73782,-2.786107,,0.0,0.006,0.005,0.007,0.004,21.309,0.0,0.008,6.2725,5e-07,0.01,0.03,4.2e-05,183.1621,,24.8107,65.2588,13.8761,77.81591103823594
3200 Phaethon (1983 TB),2013-Feb-24 07:24:50.499,2456347.808917813,14.6,0.15,,,25.75388,22.07836,25.93641,22.14474,39.79717,3.151169,,,,,171556.7,113435.6,55.674,,999,,19.7,6.87,96.851,9.8e-05,204710.8,*,0.003117,,,,,241.61,0.0,,,52.6627,12.4258,2.372644588288,-2.8824971,2.76424346689304,19.9803865,22.989512,7.06863,29.89044,56.8641,/T,20.4455,106.0,97.3,102.6892,61.574,268.609,7.35127,Psc,67.185295,32.0559175,10.6452913,,,138.413131,-39.238619,,0.0,0.005,0.004,0.006,0.003,43.105,0.0,0.006,3.0209,4e-07,0.01,0.03,2e-05,183.205,,20.4425,42.2332,11.722,77.789149967456
3200 Phaethon (1983 TB),2011-Sep-20 07:24:50.499,2455824.808917813,14.6,0.15,,,75.38623,37.56579,75.59205,37.58093,2.683236,12.14494,,,,,-365874.0,130995.5,308.305,,999,,19.13,6.99,95.402,0.0002,354503.5,*,0.004297,,,,,81.88,0.0,,,52.6907,12.416,2.371807834683,-2.9262994,2.00563260570759,-28.5173283,16.680338,7.0862,28.95687,98.4732,/L,24.7637,16.3,52.7,56.7642,261.797,286.115,-10.883,Aur,66.182412,78.2353296,14.7300706,,,167.686984,-2.719592,,0.0,0.006,0.005,0.007,0.004,21.195,0.0,0.008,6.2518,5e-07,0.01,0.03,4.2e-05,183.252,,24.7628,65.3149,13.8999,77.77717415564035
3200 Phaethon (1983 TB),2013-Feb-25 07:24:50.499,2456348.808917813,14.6,0.15,,,26.04129,22.10034,26.22393,22.16653,40.10564,3.391933,,,,,169392.9,112178.2,55.506,,999,,19.7,6.86,96.9,9.6e-05,202060.9,*,0.003105,,,,,241.53,0.0,,,52.7501,12.3971,2.370956559765,-2.9634049,2.77570584211305,19.7116969,23.084842,7.10621,29.9179,56.128,/T,20.2848,118.4,99.5,103.5861,61.487,268.862,7.36712,Psc,67.185312,32.3163643,10.5688019,,,138.737632,-39.148461,,0.0,0.005,0.004,0.006,0.003,42.983,0.0,0.006,3.0133,4e-07,0.01,0.03,2e-05,183.2951,,20.2817,42.4067,11.6654,77.75040748735725
3200 Phaethon (1983 TB),2011-Sep-21 07:24:50.499,2455825.808917813,14.6,0.15,,,75.40403,37.64691,75.61019,37.66204,1.578762,12.18149,,,,,-369081.0,132685.7,308.44,,999,,19.11,6.98,95.422,0.0002,357809.2,*,0.004332,,,,,81.63,0.0,,,52.7781,12.3873,2.370094213758,-3.0072759,1.98916227785454,-28.5166461,16.543358,7.12423,28.93848,99.3915,/L,24.7092,24.5,42.6,55.9004,261.541,285.996,-10.9647,Aur,66.182405,78.2586869,14.8092849,,,167.631485,-2.658687,,0.0,0.006,0.005,0.007,0.004,21.083,0.0,0.008,6.2301,5e-07,0.01,0.03,4.2e-05,183.3421,,24.7082,65.3673,13.9241,77.73842904983798
3200 Phaethon (1983 TB),2013-Feb-26 07:24:50.499,2456349.808917813,14.6,0.15,,,26.33095,22.1239,26.51369,22.18989,40.40946,3.626332,,,,,167234.8,110918.5,55.34,,999,,19.7,6.86,96.949,9.4e-05,199421.6,*,0.003092,,,,,241.44,0.0,,,52.8377,12.3683,2.369221773154,-3.0444221,2.78701218442604,19.4400655,23.178874,7.14468,29.9468,55.3949,/T,20.1216,131.0,99.6,104.4824,61.401,269.115,7.38103,Psc,67.185328,32.5793395,10.4933211,,,139.063064,-39.054857,,0.0,0.005,0.004,0.005,0.003,42.86,0.0,0.006,3.0062,4e-07,0.01,0.03,2e-05,183.3853,,20.1185,42.5816,11.6094,77.71159287116322
3200 Phaethon (1983 TB),2011-Sep-22 07:24:50.499,2455826.808917813,14.6,0.15,,,75.41243,37.72824,75.61892,37.74339,0.447067,12.21424,,,,,-372306.0,134378.4,308.574,,999,,19.09,6.98,95.445,0.0002,361140.3,*,0.004368,,,,,81.36,0.0,,,52.8657,12.3585,2.368333788538,-3.0883638,1.972694606908,-28.5080638,16.406401,7.16315,28.91905,100.3168,/L,24.6478,35.7,32.5,55.0365,261.274,285.87,-11.0445,Aur,66.182398,78.2743992,14.8894931,,,167.571238,-2.603546,,0.0,0.007,0.005,0.007,0.004,20.973,0.0,0.008,6.2075,5e-07,0.01,0.03,4.1e-05,183.4323,,24.6468,65.416,13.9485,77.69961185365759
3200 Phaethon (1983 TB),2011-Sep-23 07:24:50.499,2455827.808917813,14.6,0.15,,,75.41118,37.80978,75.61798,37.82494,-0.71238,12.24257,,,,,-375551.0,136073.0,308.708,,999,,19.07,6.98,95.47,0.0002,364497.3,*,0.004405,,,,,81.08,0.0,,,52.9534,12.3297,2.366526493821,-3.1695663,1.95623424058992,-28.4912831,16.269504,7.20295,28.89842,101.2492,/L,24.5794,48.1,22.8,54.1725,260.996,285.738,-11.1223,Aur,66.182392,78.2822695,14.9706853,,,167.50616,-2.554324,,0.0,0.007,0.005,0.007,0.004,20.865,0.0,0.008,6.184,5e-07,0.01,0.03,4.1e-05,183.5227,,24.5782,65.4608,13.9731,77.66071876780595
3200 Phaethon (1983 TB),2011-Sep-24 07:24:50.499,2455828.808917813,14.6,0.15,,,75.40002,37.89147,75.60712,37.90667,-1.89999,12.26574,,,,,-378816.0,137769.1,308.843,,999,,19.05,6.97,95.497,0.0002,367880.4,*,0.004442,,,,,80.8,0.0,,,53.0412,12.3008,2.36467226253,-3.2508867,1.93978600461233,-28.4659873,16.132708,7.24361,28.87642,102.189,/L,24.5037,61.4,14.1,53.3084,260.708,285.598,-11.19802,Aur,66.182386,78.282098,15.0528491,,,167.436167,-2.511181,,0.0,0.007,0.005,0.007,0.004,20.76,0.0,0.008,6.1595,5e-07,0.01,0.03,4.1e-05,183.6131,,24.5025,65.5017,13.998,77.62182177698715
3200 Phaethon (1983 TB),2011-Sep-25 07:24:50.499,2455829.808917813,14.6,0.15,,,75.37869,37.97328,75.58607,37.98853,-3.11601,12.28303,,,,,-382103.0,139466.2,308.979,,999,,19.02,6.97,95.527,0.0002,371290.3,*,0.00448,,,,,80.5,0.0,,,53.1291,12.2718,2.362771025699,-3.3323282,1.92335490979909,-28.4318554,15.996055,7.28514,28.85289,103.1362,/L,24.4207,75.3,7.0,52.4442,260.408,285.452,-11.27159,Aur,66.182381,78.2736843,15.135969,,,167.361174,-2.474279,,0.0,0.007,0.005,0.007,0.004,20.658,0.0,0.008,6.1341,5e-07,0.01,0.03,4.1e-05,183.7038,,24.4193,65.5385,14.0231,77.58292101438242
3200 Phaethon (1983 TB),2011-Sep-26 07:24:50.499,2455830.808917813,14.6,0.15,,,75.34692,38.05518,75.55457,38.07047,-4.36051,12.29363,,,,,-385411.0,141163.8,309.115,,999,,19.0,6.96,95.56,0.0002,374727.2,*,0.004519,,,,,80.19,0.0,,,53.2172,12.2427,2.360822712454,-3.4138942,1.90694614804181,-28.3885864,15.859588,7.32752,28.82765,104.0909,/L,24.3301,89.6,2.2,51.5801,260.096,285.299,-11.3429,Aur,66.182376,78.2568307,15.2200265,,,167.281099,-2.443783,,0.0,0.007,0.005,0.007,0.005,20.56,0.0,0.008,6.1078,5e-07,0.01,0.03,4.1e-05,183.7945,,24.3287,65.5711,14.0485,77.54394864220424
3200 Phaethon (1983 TB),2011-Sep-27 07:24:50.499,2455831.808917813,14.6,0.15,,,75.30445,38.13711,75.51237,38.15246,-5.63334,12.29675,,,,,-388742.0,142861.3,309.253,,999,,18.98,6.96,95.595,0.0002,378191.6,*,0.004558,,,,,79.86,0.0,,,53.3053,12.2135,2.358827250006,-3.495588,1.8905650716543,-28.335931,15.72335,7.37075,28.8006,105.0532,/L,24.2319,104.2,0.2,50.716,259.772,285.138,-11.41187,Aur,66.182372,78.2313438,15.3049997,,,167.195862,-2.419857,,0.0,0.007,0.005,0.007,0.005,20.465,0.0,0.008,6.0806,5e-07,0.01,0.03,4.1e-05,183.8855,,24.2303,65.5996,14.074,77.50504073434163
3200 Phaethon (1983 TB),2011-Sep-28 07:24:50.499,2455832.808917813,14.6,0.15,,,75.25102,38.21902,75.4592,38.23443,-6.93422,12.2916,,,,,-392096.0,144558.1,309.392,,999,,18.95,6.96,95.633,0.0002,381683.7,*,0.004598,,,,,79.52,0.0,,,53.3936,12.1843,2.356784563631,-3.577413,1.8742171549375,-28.2737196,15.587389,7.41481,28.77168,106.0233,/L,24.1258,118.8,1.3,49.8521,259.434,284.97,-11.47841,Aur,66.182368,78.1970338,15.3908632,,,167.105384,-2.402668,,0.0,0.007,0.005,0.007,0.005,20.374,0.0,0.008,6.0525,5e-07,0.01,0.04,4e-05,183.9765,,24.1242,65.6237,14.0998,77.46598962871323
3200 Phaethon (1983 TB),2011-Sep-29 07:24:50.499,2455833.808917813,14.6,0.15,,,75.18637,38.30086,75.39483,38.31634,-8.26285,12.27743,,,,,-395475.0,146253.8,309.534,,999,,18.93,6.95,95.674,0.0002,385204.0,*,0.004638,,,,,79.17,0.0,,,53.4821,12.155,2.354694576654,-3.6593726,1.8579079441249,-28.2018726,15.451749,7.45971,28.74093,107.0011,/L,24.0117,133.2,5.3,48.9883,259.083,284.795,-11.5424,Aur,66.182365,78.1537117,15.4775888,,,167.009591,-2.392379,,0.0,0.007,0.005,0.007,0.005,20.287,0.0,0.008,6.0234,5e-07,0.01,0.04,4e-05,184.0678,,24.01,65.6434,14.1257,77.42686728977355
3200 Phaethon (1983 TB),2011-Sep-30 07:24:50.499,2455834.808917813,14.6,0.15,,,75.11023,38.38255,75.31899,38.39811,-9.61902,12.25347,,,,,-398878.0,147947.6,309.677,,999,,18.9,6.94,95.717,0.0002,388752.6,*,0.004679,,,,,78.81,0.0,,,53.5706,12.1256,2.352557210433,-3.7414703,1.84164300832244,-28.120386,15.316478,7.50542,28.70845,107.9868,/L,23.8895,146.7,11.9,48.1248,258.718,284.612,-11.60377,Aur,66.182362,78.101185,15.5651452,,,166.908409,-2.389154,,0.0,0.007,0.005,0.007,0.005,20.205,0.0,0.009,5.9935,5e-07,0.01,0.04,4e-05,184.1592,,23.8877,65.6585,14.1517,77.38780984480768
3200 Phaethon (1983 TB),2011-Oct-01 07:24:50.499,2455835.808917813,14.6,0.15,,,75.02235,38.46404,75.23143,38.4797,-11.0026,12.21897,,,,,-402306.0,149639.1,309.823,,999,,18.88,6.94,95.763,0.0002,392329.9,*,0.004721,,,,,78.43,0.0,,,53.6593,12.0961,2.350372384343,-3.8237094,1.82542790467421,-28.0292988,15.181621,7.55196,28.67439,108.9805,/L,23.759,158.4,20.6,47.2616,258.338,284.421,-11.6624,Aur,66.182359,78.039256,15.6534988,,,166.801765,-2.393157,,0.0,0.007,0.005,0.007,0.005,20.128,0.0,0.009,5.9626,5e-07,0.01,0.04,4e-05,184.2508,,23.7571,65.6691,14.1779,77.34868143678975
3200 Phaethon (1983 TB),2011-Oct-02 07:24:50.499,2455836.808917813,14.6,0.15,,,74.92246,38.54525,75.13187,38.56103,-12.4138,12.17314,,,,,-405761.0,151327.6,309.973,,999,,18.85,6.93,95.812,0.0002,395936.3,*,0.004763,,,,,78.03,0.0,,,53.7482,12.0666,2.348140015757,-3.9060935,1.80926816483215,-27.9286546,15.047224,7.59929,28.63892,109.9823,/L,23.62,164.2,30.6,46.3987,257.943,284.223,-11.7182,Aur,66.182357,77.9677218,15.7426135,,,166.689588,-2.404551,,0.0,0.007,0.005,0.007,0.005,20.057,0.0,0.009,5.9309,5e-07,0.01,0.04,4e-05,184.3425,,23.6181,65.675,14.2042,77.30941034205586
3200 Phaethon (1983 TB),2011-Oct-03 07:24:50.499,2455837.808917813,14.6,0.15,,,74.8103,38.62609,75.02004,38.64202,-13.8528,12.11511,,,,,-409243.0,153012.5,310.126,,999,,18.83,6.93,95.863,0.0002,399571.8,*,0.004806,,,,,77.62,0.0,,,53.8372,12.0369,2.345860020027,-3.988626,1.79316930123968,-27.8184725,14.913334,7.64743,28.60217,110.9922,/L,23.4726,159.5,41.2,45.5363,257.531,284.016,-11.77105,Aur,66.182356,77.8863754,15.8324507,,,166.571808,-2.423501,,0.0,0.007,0.005,0.007,0.005,19.991,0.0,0.009,5.8982,5e-07,0.01,0.04,3.9e-05,184.4344,,23.4705,65.6761,14.2306,77.27020840599732
3200 Phaethon (1983 TB),2011-Oct-04 07:24:50.499,2455838.808917813,14.6,0.15,,,74.68561,38.70649,74.89566,38.72258,-15.32,12.04397,,,,,-412753.0,154693.0,310.283,,999,,18.8,6.92,95.917,0.0002,403236.9,*,0.004849,,,,,77.19,0.0,,,53.9264,12.0072,2.343532310472,-4.0713106,1.77713682611225,-27.6987328,14.779996,7.69637,28.56426,112.0103,/L,23.3164,149.3,52.0,44.6744,257.102,283.802,-11.82086,Aur,66.182355,77.7950079,15.9229691,,,166.44835,-2.450176,,0.0,0.007,0.005,0.007,0.005,19.932,0.0,0.009,5.8648,6e-07,0.01,0.04,3.9e-05,184.5265,,23.3143,65.6723,14.257,77.23086405068896
3200 Phaethon (1983 TB),2011-Oct-05 07:24:50.499,2455839.808917813,14.6,0.15,,,74.54812,38.78636,74.75847,38.80263,-16.8156,11.95869,,,,,-416292.0,156368.5,310.445,,999,,18.77,6.91,95.974,0.0002,406931.9,*,0.004893,,,,,76.75,0.0,,,54.0157,11.9774,2.341156798353,-4.1541509,1.76117627518767,-27.5693742,14.647256,7.74608,28.52528,113.0366,/L,23.1514,137.7,62.3,43.813,256.656,283.579,-11.86751,Aur,66.182354,77.6934092,16.0141247,,,166.319143,-2.484744,,0.0,0.007,0.005,0.007,0.005,19.88,0.0,0.009,5.8305,6e-07,0.01,0.04,3.9e-05,184.6188,,23.1492,65.6636,14.2835,77.19151729362818
3200 Phaethon (1983 TB),2011-Oct-06 07:24:50.499,2455840.808917813,14.6,0.15,,,74.39756,38.86559,74.60818,38.88206,-18.34,11.8582,,,,,-419861.0,158038.3,310.612,,999,,18.75,6.91,96.034,0.0002,410656.9,*,0.004938,,,,,76.28,0.0,,,54.1052,11.9475,2.338733392856,-4.2371504,1.74529323067016,-27.4302982,14.515161,7.79658,28.48528,114.0714,/L,22.9775,125.8,71.8,42.9522,256.192,283.348,-11.91089,Aur,66.182354,77.5813683,16.1058699,,,166.184112,-2.527379,,0.0,0.007,0.005,0.007,0.005,19.835,0.0,0.009,5.7953,6e-07,0.01,0.04,3.9e-05,184.7113,,22.9752,65.6498,14.31,77.15210024043284
3200 Phaethon (1983 TB),2011-Oct-07 07:24:50.499,2455841.808917813,14.6,0.15,,,74.23364,38.94408,74.44453,38.96077,-19.8934,11.74133,,,,,-423460.0,159701.6,310.785,,999,,18.72,6.9,96.096,0.0002,414412.3,*,0.004983,,,,,75.8,0.0,,,54.1949,11.9175,2.336262001074,-4.3203127,1.72949334080896,-27.2813757,14.383758,7.84785,28.4443,115.1145,/L,22.7944,113.9,80.2,42.0921,255.708,283.108,-11.95087,Aur,66.182354,77.4586734,16.1981538,,,166.043184,-2.578256,,0.0,0.007,0.005,0.007,0.005,19.797,0.0,0.009,5.7594,6e-07,0.01,0.04,3.8e-05,184.8039,,22.792,65.6309,14.3365,77.11261302595646
3200 Phaethon (1983 TB),2011-Oct-08 07:24:50.499,2455842.808917813,14.6,0.15,,,74.05609,39.02172,74.26722,39.03863,-21.4761,11.60686,,,,,-427091.0,161357.8,310.965,,999,,18.69,6.89,96.161,0.0002,418198.4,*,0.005028,,,,,75.3,0.0,,,54.2847,11.8874,2.333742527987,-4.4036417,1.71378233576077,-27.122453,14.253093,7.89989,28.40234,116.1662,/L,22.6022,102.1,87.3,41.2327,255.204,282.86,-11.98735,Aur,66.182354,77.3251116,16.2909213,,,165.896286,-2.637553,,0.0,0.007,0.005,0.008,0.005,19.768,0.0,0.009,5.7227,6e-07,0.01,0.04,3.8e-05,184.8968,,22.5997,65.6067,14.3629,77.07312384879155
3200 Phaethon (1983 TB),2011-Oct-09 07:24:50.499,2455843.808917813,14.6,0.15,,,73.86464,39.09838,74.076,39.11553,-23.0882,11.45346,,,,,-430755.0,163005.9,311.152,,999,,18.66,6.89,96.228,0.0002,422015.2,*,0.005075,,,,,74.77,0.0,,,54.3747,11.8572,2.331174876437,-4.4871409,1.69816604047886,-26.953356,14.123216,7.95268,28.35942,117.2264,/L,22.4005,90.4,93.0,40.3741,254.679,282.603,-12.02018,Aur,66.182355,77.1804692,16.384113,,,165.743342,-2.705452,,0.0,0.007,0.005,0.008,0.005,19.748,0.0,0.009,5.6852,6e-07,0.01,0.05,3.8e-05,184.9899,,22.398,65.5771,14.3893,77.03356480100999
3200 Phaethon (1983 TB),2011-Oct-10 07:24:50.499,2455844.808917813,14.6,0.15,,,73.659,39.17394,73.87057,39.19134,-24.7297,11.27976,,,,,-434453.0,164645.2,311.347,,999,,18.63,6.88,96.298,0.0002,425863.0,*,0.005121,,,,,74.22,0.0,,,54.4649,11.8269,2.328558947113,-4.5708143,1.6826503856233,-26.7738932,13.994177,8.00623,28.31551,118.2953,/L,22.1894,78.8,97.0,39.5164,254.131,282.337,-12.04925,Aur,66.182357,77.0245309,16.477665,,,165.58428,-2.782134,,0.0,0.007,0.005,0.008,0.005,19.737,0.0,0.009,5.647,6e-07,0.01,0.05,3.8e-05,185.0831,,22.1868,65.5421,14.4156,76.99393602507031
3200 Phaethon (1983 TB),2011-Oct-11 07:24:50.499,2455845.808917813,14.6,0.15,,,73.43889,39.24825,73.65068,39.26592,-26.4005,11.08432,,,,,-438185.0,166274.9,311.551,,999,,18.6,6.87,96.37,0.0002,429741.9,*,0.005169,,,,,73.65,0.0,,,54.5553,11.7966,2.325894638524,-4.6546655,1.66724141727093,-26.5838568,13.866024,8.06053,28.27061,119.3728,/L,21.9687,67.3,99.3,38.6596,253.561,282.063,-12.07442,Aur,66.182359,76.8570802,16.5715084,,,165.419028,-2.867783,,0.0,0.007,0.005,0.008,0.005,19.735,0.0,0.009,5.6081,6e-07,0.01,0.05,3.7e-05,185.1766,,21.966,65.5015,14.4417,76.95416581257844
3200 Phaethon (1983 TB),2011-Oct-12 07:24:50.499,2455846.808917813,14.6,0.15,,,73.20403,39.32116,73.41604,39.33911,-28.1004,10.86561,,,,,-441953.0,167894.0,311.766,,999,,18.57,6.86,96.445,0.0002,433652.0,*,0.005217,,,,,73.06,0.0,,,54.6458,11.7661,2.323181846978,-4.7386984,1.65194530582139,-26.3830242,13.73881,8.11556,28.22467,120.4589,/L,21.7383,55.9,99.8,37.8039,252.965,281.779,-12.09554,Aur,66.182361,76.6778995,16.6655687,,,165.247515,-2.962586,,0.0,0.008,0.005,0.008,0.005,19.743,0.0,0.009,5.5686,6e-07,0.01,0.05,3.7e-05,185.2703,,21.7355,65.4553,14.4677,76.91446610325693
3200 Phaethon (1983 TB),2011-Oct-13 07:24:50.499,2455847.808917813,14.6,0.15,,,72.95416,39.39252,73.16638,39.41076,-29.8291,10.62206,,,,,-445757.0,169501.6,311.992,,999,,18.54,6.85,96.522,0.0002,437593.4,*,0.005265,,,,,72.44,0.0,,,54.7366,11.7355,2.320420466561,-4.8229169,1.6367683541386,-26.1711595,13.612587,8.17134,28.17766,121.5537,/L,21.4981,44.8,98.6,36.9493,252.344,281.485,-12.11248,Aur,66.182364,76.4867703,16.7597662,,,165.06967,-3.066728,,0.0,0.008,0.005,0.008,0.005,19.763,0.0,0.009,5.5284,6e-07,0.01,0.05,3.7e-05,185.3643,,21.4952,65.4033,14.4934,76.87462902906782
3200 Phaethon (1983 TB),2011-Oct-14 07:24:50.499,2455848.808917813,14.6,0.15,,,72.68898,39.46214,72.90143,39.48071,-31.586,10.35202,,,,,-449599.0,171096.8,312.23,,999,,18.51,6.84,96.602,0.0002,441565.9,*,0.005314,,,,,71.79,0.0,,,54.8275,11.7048,2.317610389109,-4.9073249,1.62171700475248,-25.9480154,13.487409,8.22784,28.12953,122.6572,/L,21.2479,34.1,95.6,36.0959,251.695,281.183,-12.12509,Aur,66.182368,76.2834734,16.8540148,,,164.885428,-3.180398,,0.0,0.008,0.006,0.008,0.005,19.793,0.0,0.009,5.4877,6e-07,0.01,0.05,3.7e-05,185.4584,,21.2449,65.3455,14.519,76.8347909214212
3200 Phaethon (1983 TB),2011-Oct-15 07:24:50.499,2455849.808917813,14.6,0.15,,,72.40826,39.52986,72.62092,39.54876,-33.3706,10.05376,,,,,-453480.0,172678.6,312.482,,999,,18.48,6.83,96.684,0.0002,445569.4,*,0.005363,,,,,71.11,0.0,,,54.9187,11.674,2.314751504187,-4.9919265,1.60679784591765,-25.7133351,13.36333,8.28508,28.08021,123.7693,/L,20.9878,24.5,91.0,35.244,251.018,280.871,-12.13322,Per,66.182371,76.06779,16.9482222,,,164.694722,-3.30378,,0.0,0.008,0.006,0.008,0.005,19.835,0.0,0.009,5.4464,6e-07,0.01,0.05,3.6e-05,185.5528,,20.9847,65.2818,14.5442,76.79481574636011
3200 Phaethon (1983 TB),2011-Oct-16 07:24:50.499,2455850.808917813,14.6,0.15,,,72.11171,39.59547,72.3246,39.61473,-35.182,9.725543,,,,,-457401.0,174245.8,312.749,,999,,18.45,6.82,96.768,0.0002,449603.7,*,0.005413,,,,,70.4,0.0,,,55.01,11.6431,2.311843699062,-5.0767255,1.59201761645967,-25.4668541,13.240407,8.34303,28.02963,124.8899,/L,20.7176,17.9,84.8,34.3935,250.31,280.549,-12.13672,Per,66.182376,75.8395021,17.0422892,,,164.497493,-3.437062,,0.0,0.008,0.006,0.008,0.005,19.89,0.0,0.01,5.4047,6e-07,0.01,0.05,3.6e-05,185.6474,,20.7145,65.212,14.5691,76.75483986400283
3200 Phaethon (1983 TB),2011-Oct-17 07:24:50.499,2455851.808917813,14.6,0.15,,,71.7991,39.65876,72.01221,39.67841,-37.0192,9.365542,,,,,-461363.0,175797.4,313.033,,999,,18.42,6.81,96.854,0.0002,453668.5,*,0.005463,,,,,69.66,0.0,,,55.1016,11.6121,2.308886858679,-5.1617262,1.57738320955543,-25.2083027,13.118696,8.4017,27.97773,126.019,/L,20.4373,18.3,77.3,33.5447,249.57,280.218,-12.13543,Per,66.182381,75.5983945,17.1361096,,,164.293681,-3.580426,,0.0,0.008,0.006,0.008,0.005,19.957,0.0,0.01,5.3626,6e-07,0.02,0.05,3.6e-05,185.7422,,20.4341,65.136,14.5936,76.71472722347188
3200 Phaethon (1983 TB),2011-Oct-18 07:24:50.499,2455852.808917813,14.6,0.15,,,71.4702,39.71953,71.68352,39.73958,-38.8808,8.971909,,,,,-465366.0,177332.3,313.335,,999,,18.39,6.8,96.942,0.0002,457763.2,*,0.005514,,,,,68.89,0.0,,,55.1934,11.581,2.305880865632,-5.2469325,1.56290167577319,-24.9374058,12.998257,8.46107,27.9244,127.1565,/L,20.1468,25.6,68.5,32.6978,248.797,279.877,-12.12918,Per,66.182386,75.3442556,17.2295697,,,164.083235,-3.734054,,0.0,0.008,0.006,0.008,0.005,20.037,0.0,0.01,5.3201,6e-07,0.02,0.06,3.5e-05,185.8373,,20.1435,65.0539,14.6177,76.67454609295301
3200 Phaethon (1983 TB),2011-Oct-19 07:24:50.499,2455853.808917813,14.6,0.15,,,71.12477,39.77754,71.33828,39.79802,-40.7653,8.542756,,,,,-469411.0,178849.1,313.657,,999,,18.36,6.79,97.031,0.0002,461887.4,*,0.005565,,,,,68.08,0.0,,,55.2854,11.5498,2.302825600138,-5.3323486,1.5485802257048,-24.6538844,12.879149,8.52116,27.86956,128.302,/L,19.8461,36.1,58.8,31.8528,247.987,279.527,-12.11781,Per,66.182392,75.0768797,17.3225482,,,163.866106,-3.898122,,0.0,0.008,0.006,0.008,0.005,20.131,0.0,0.01,5.2773,6e-07,0.02,0.06,3.5e-05,185.9327,,19.8428,64.9654,14.6413,76.634296639971
3200 Phaethon (1983 TB),2011-Oct-20 07:24:50.499,2455854.808917813,14.6,0.15,,,70.76261,39.83254,70.9763,39.85347,-42.6711,8.076179,,,,,-473501.0,180346.7,314.002,,999,,18.32,6.78,97.123,0.0002,466040.1,*,0.005616,,,,,67.23,0.0,,,55.3776,11.5185,2.299720940009,-5.4179788,1.53442623222029,-24.357456,12.761434,8.58195,27.81308,129.4556,/L,19.5353,48.0,48.4,31.0101,247.139,279.167,-12.10116,Per,66.182399,74.7960688,17.4149153,,,163.642251,-4.072804,,0.0,0.008,0.006,0.008,0.005,20.239,0.0,0.01,5.2343,6e-07,0.02,0.06,3.5e-05,186.0283,,19.5319,64.8706,14.6644,76.59397903493598
